user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two,drop,length,path,user_agent,user_id
219,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
220,11.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
221,11.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,
223,1.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0,13.0,8.0,3.0,16.0,5.0,8.0,,,,,
224,6.0,0.0,0.0,17.0,0.0,13.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
225,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
226,19.0,0.0,14.0,17.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
227,4.0,0.0,0.0,0.0,14.0,10.0,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,
228,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
229,10.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,15.0,14.0,4.0,,,,,
230,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
231,8.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
232,17.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,20.0,0.0,5.0,0.0,3.0,,,,,
233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
234,19.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,19.0,0.0,0.0,,,,,
235,18.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,19.0,0.0,5.0,,,,,
236,2.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
237,17.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,20.0,15.0,12.0,,,,,
238,9.0,10.0,2.0,0.0,8.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
239,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
240,1.0,0.0,0.0,3.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
241,1.0,0.0,0.0,0.0,2.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
242,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
243,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
244,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,8.0,9.0,6.0,7.0,,,,,
245,3.0,0.0,0.0,0.0,0.0,1.0,11.0,20.0,0.0,18.0,0.0,9.0,0.0,3.0,,,,,
246,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
247,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
248,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,16.0,0.0,9.0,,,,,
249,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
250,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,12.0,18.0,10.0,4.0,2.0,,,,,
251,14.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,3.0,0.0,0.0,,,,,
252,10.0,0.0,0.0,5.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
253,15.0,0.0,0.0,17.0,0.0,17.0,0.0,11.0,0.0,11.0,0.0,7.0,0.0,1.0,,,,,
254,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
255,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,0.0,10.0,0.0,0.0,,,,,
256,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
257,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
258,8.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
259,17.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,10.0,1.0,2.0,11.0,17.0,,,,,
260,7.0,0.0,4.0,13.0,0.0,0.0,0.0,1.0,1.0,17.0,4.0,3.0,9.0,11.0,,,,,
261,3.0,20.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,14.0,3.0,,,,,
262,14.0,0.0,2.0,0.0,0.0,6.0,0.0,11.0,0.0,15.0,0.0,13.0,14.0,7.0,,,,,
263,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
264,17.0,0.0,0.0,5.0,0.0,14.0,0.0,13.0,0.0,15.0,0.0,6.0,0.0,0.0,,,,,
265,6.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
266,7.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
267,11.0,0.0,4.0,4.0,1.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
268,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
269,6.0,0.0,8.0,0.0,0.0,5.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,
270,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
271,5.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
272,2.0,0.0,0.0,6.0,0.0,10.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,
273,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
274,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
275,4.0,0.0,0.0,19.0,0.0,9.0,0.0,15.0,0.0,12.0,0.0,15.0,7.0,4.0,,,,,
276,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
277,4.0,0.0,9.0,0.0,0.0,0.0,20.0,4.0,0.0,16.0,0.0,12.0,3.0,13.0,,,,,
278,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
279,10.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,7.0,0.0,5.0,2.0,15.0,,,,,
280,19.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
281,2.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,
282,2.0,15.0,0.0,0.0,0.0,6.0,0.0,19.0,19.0,16.0,17.0,1.0,11.0,4.0,,,,,
283,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
284,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
285,1.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,11.0,0.0,10.0,0.0,17.0,,,,,
286,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
287,7.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
288,17.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,18.0,15.0,15.0,8.0,18.0,15.0,,,,,
289,15.0,0.0,0.0,0.0,18.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
290,17.0,0.0,0.0,20.0,0.0,18.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,
291,2.0,0.0,5.0,3.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,16.0,0.0,16.0,,,,,
292,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
293,1.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,6.0,16.0,1.0,9.0,3.0,6.0,,,,,
294,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
295,18.0,0.0,0.0,14.0,14.0,0.0,0.0,8.0,6.0,18.0,4.0,6.0,1.0,16.0,,,,,
296,18.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,18.0,0.0,10.0,0.0,0.0,,,,,
297,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
299,4.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,15.0,12.0,3.0,3.0,3.0,,,,,
300,20.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
301,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
302,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
303,6.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
305,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
306,16.0,0.0,0.0,19.0,10.0,0.0,0.0,20.0,0.0,4.0,0.0,15.0,0.0,13.0,,,,,
307,13.0,0.0,0.0,12.0,0.0,3.0,0.0,4.0,16.0,17.0,19.0,1.0,15.0,14.0,,,,,
308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
309,4.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,11.0,0.0,1.0,0.0,15.0,,,,,
310,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
311,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
312,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,20.0,0.0,0.0,,,,,
313,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
314,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,18.0,20.0,15.0,4.0,14.0,,,,,
315,15.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,10.0,15.0,7.0,5.0,12.0,5.0,,,,,
316,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,1.0,17.0,1.0,15.0,13.0,,,,,
317,16.0,0.0,0.0,17.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
318,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
319,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0,0.0,9.0,0.0,0.0,,,,,
320,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
321,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
322,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
323,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,
324,13.0,0.0,0.0,15.0,0.0,9.0,0.0,4.0,10.0,13.0,1.0,3.0,9.0,2.0,,,,,
325,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,14.0,0.0,17.0,,,,,
326,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,17.0,9.0,10.0,2.0,,,,,
327,10.0,0.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,17.0,16.0,2.0,,,,,
328,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
329,14.0,0.0,0.0,0.0,8.0,19.0,0.0,12.0,11.0,7.0,10.0,1.0,18.0,20.0,,,,,
330,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
331,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
332,19.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,
333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
334,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
335,10.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,17.0,16.0,11.0,19.0,10.0,20.0,,,,,
336,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,17.0,0.0,11.0,,,,,
337,14.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,7.0,15.0,9.0,12.0,1.0,,,,,
338,7.0,0.0,10.0,20.0,0.0,0.0,18.0,11.0,0.0,13.0,0.0,8.0,0.0,18.0,,,,,
339,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
340,14.0,0.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
341,19.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
342,6.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,2.0,0.0,10.0,17.0,8.0,,,,,
343,17.0,9.0,0.0,1.0,0.0,16.0,0.0,18.0,0.0,20.0,0.0,6.0,0.0,0.0,,,,,
344,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
345,4.0,13.0,0.0,0.0,0.0,5.0,0.0,20.0,3.0,14.0,1.0,8.0,4.0,19.0,,,,,
346,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
347,19.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,11.0,16.0,10.0,2.0,18.0,5.0,,,,,
348,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
349,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
350,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,12.0,8.0,7.0,12.0,,,,,
351,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
352,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
353,12.0,0.0,19.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
354,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
355,16.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,7.0,14.0,9.0,16.0,11.0,12.0,,,,,
356,16.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,,,,,
357,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
358,10.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,
359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
360,15.0,0.0,0.0,13.0,19.0,3.0,0.0,15.0,0.0,19.0,7.0,13.0,16.0,7.0,,,,,
361,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
362,3.0,7.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,3.0,14.0,2.0,20.0,13.0,,,,,
363,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
364,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,8.0,5.0,,,,,
365,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
366,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
367,13.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
368,9.0,0.0,13.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
369,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
370,7.0,0.0,1.0,0.0,17.0,0.0,0.0,17.0,0.0,12.0,0.0,14.0,0.0,14.0,,,,,
371,14.0,0.0,0.0,6.0,0.0,7.0,0.0,4.0,11.0,11.0,17.0,14.0,15.0,20.0,,,,,
372,12.0,0.0,0.0,14.0,18.0,0.0,0.0,6.0,0.0,9.0,16.0,20.0,13.0,10.0,,,,,
373,5.0,0.0,0.0,14.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,
374,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
376,5.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
377,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
378,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
379,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,20.0,6.0,3.0,,,,,
380,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
381,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
382,13.0,20.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
383,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
384,20.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,3.0,2.0,14.0,13.0,5.0,,,,,
385,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
386,8.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,11.0,16.0,8.0,11.0,20.0,15.0,,,,,
387,13.0,9.0,7.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
388,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
389,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
390,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
391,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,20.0,16.0,14.0,3.0,10.0,,,,,
392,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
393,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,3.0,1.0,19.0,,,,,
394,3.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,1.0,0.0,9.0,,,,,
395,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,14.0,0.0,0.0,,,,,
396,13.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,19.0,0.0,8.0,10.0,13.0,,,,,
397,11.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
398,18.0,0.0,20.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
399,8.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,16.0,2.0,18.0,17.0,18.0,,,,,
400,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
401,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
402,6.0,0.0,0.0,3.0,0.0,19.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
403,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,16.0,0.0,0.0,,,,,
404,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
405,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
406,17.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
407,14.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
408,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
409,14.0,0.0,11.0,13.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,3.0,0.0,17.0,,,,,
410,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
411,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
412,19.0,0.0,20.0,0.0,15.0,11.0,0.0,5.0,0.0,18.0,0.0,17.0,0.0,0.0,,,,,
413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
414,7.0,0.0,0.0,1.0,0.0,10.0,0.0,8.0,12.0,20.0,11.0,10.0,5.0,5.0,,,,,
415,9.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,15.0,20.0,2.0,13.0,12.0,3.0,,,,,
416,1.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,8.0,3.0,7.0,16.0,1.0,4.0,,,,,
417,15.0,0.0,0.0,14.0,15.0,20.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
418,18.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
419,13.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,19.0,0.0,12.0,0.0,0.0,,,,,
420,17.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
421,10.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,13.0,9.0,4.0,11.0,1.0,18.0,,,,,
422,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,20.0,0.0,0.0,,,,,
423,17.0,0.0,0.0,0.0,16.0,5.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,
424,11.0,0.0,0.0,0.0,19.0,12.0,0.0,4.0,0.0,4.0,0.0,16.0,1.0,12.0,,,,,
425,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
426,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,12.0,0.0,0.0,,,,,
427,10.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,7.0,1.0,5.0,8.0,14.0,,,,,
428,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
429,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
430,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,0.0,20.0,0.0,0.0,,,,,
431,20.0,0.0,3.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
432,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
433,8.0,0.0,11.0,1.0,9.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
434,19.0,0.0,15.0,20.0,10.0,0.0,0.0,9.0,8.0,4.0,1.0,4.0,12.0,6.0,,,,,
435,12.0,0.0,0.0,2.0,6.0,1.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,
436,19.0,0.0,0.0,0.0,11.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
437,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
438,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
